Event,Fighter 1,Fighter 2,Result,KDs (Fighter 1),KDs (Fighter 2),STR (Fighter 1),STR (Fighter 2),TDs (Fighter 1),TDs (Fighter 2),Subs (Fighter 1),Subs (Fighter 2),Weight Class,Method,Round,Time
UFC 135: Jones vs Rampage,Nate Diaz,Takanori Gomi,Nate Diaz,1,0,36,4,0,0,3,0,Lightweight,"SUB

      

      
        Armbar",1,4:27
UFC 135: Jones vs Rampage,Tony Ferguson,Aaron Riley,Tony Ferguson,0,0,31,11,0,0,0,0,Lightweight,KO/TKO,1,5:00
UFC 135: Jones vs Rampage,Tim Boetsch,Nick Ring,Tim Boetsch,0,0,46,29,4,0,2,0,Middleweight,U-DEC,3,5:00
UFC 135: Jones vs Rampage,Junior Assuncao,Eddie Yagin,Junior Assuncao,0,0,63,10,3,0,0,2,Featherweight,U-DEC,3,5:00
UFC 135: Jones vs Rampage,Takeya Mizugaki,Cole Escovedo,Takeya Mizugaki,2,0,70,29,1,0,0,0,Bantamweight,"KO/TKO

      

      
        Punches",2,4:30
UFC 135: Jones vs Rampage,James Te Huna,Ricardo Romero,James Te Huna,1,0,5,0,0,0,0,0,Light Heavyweight,"KO/TKO

      

      
        Punches",1,0:47
UFC Fight Night: Shields vs Ellenberger,Jake Ellenberger,Jake Shields,Jake Ellenberger,1,0,9,1,0,0,0,0,Welterweight,"KO/TKO

      

      
        Knee",1,0:53
UFC Fight Night: Shields vs Ellenberger,Court McGee,Dongi Yang,Court McGee,0,1,62,50,2,1,1,0,Middleweight,U-DEC,3,5:00
UFC Fight Night: Shields vs Ellenberger,Erik Koch,Jonathan Brookins,Erik Koch,0,0,40,23,0,1,0,0,Featherweight,U-DEC,3,5:00
UFC Fight Night: Shields vs Ellenberger,Alan Belcher,Jason MacDonald,Alan Belcher,0,0,25,2,0,0,0,0,Middleweight,"KO/TKO

      

      
        Punches",1,3:48
UFC Fight Night: Shields vs Ellenberger,Vagner Rocha,Cody McKenzie,Vagner Rocha,0,0,18,15,2,0,4,1,Lightweight,"SUB

      

      
        Rear Naked Choke",2,3:49
UFC Fight Night: Shields vs Ellenberger,Evan Dunham,Shamar Bailey,Evan Dunham,0,0,92,35,0,0,1,0,Lightweight,U-DEC,3,5:00
UFC Fight Night: Shields vs Ellenberger,Lance Benoist,Matthew Riddle,Lance Benoist,0,0,39,26,1,4,0,0,Welterweight,U-DEC,3,5:00
UFC Fight Night: Shields vs Ellenberger,Ken Stone,Donny Walker,Ken Stone,0,0,7,1,2,0,1,0,Bantamweight,"SUB

      

      
        Rear Naked Choke",1,2:40
UFC Fight Night: Shields vs Ellenberger,Seth Baczynski,Clay Harvison,Seth Baczynski,1,0,41,12,0,0,1,0,Welterweight,"SUB

      

      
        Rear Naked Choke",2,1:12
UFC Fight Night: Shields vs Ellenberger,TJ Waldburger,Mike Stumpf,TJ Waldburger,0,0,4,0,3,0,2,1,Welterweight,"SUB

      

      
        Triangle Choke",1,3:52
UFC Fight Night: Shields vs Ellenberger,Robert Peralta,Mike Lullo,Robert Peralta,0,0,80,51,1,2,0,0,Featherweight,U-DEC,3,5:00
UFC Fight Night: Shields vs Ellenberger,Justin Edwards,Jorge Lopez,Justin Edwards,0,0,41,42,2,3,2,0,Welterweight,U-DEC,3,5:00
UFC 134: Silva vs Okami,Anderson Silva,Yushin Okami,Anderson Silva,2,0,43,16,0,0,0,0,Middleweight,"KO/TKO

      

      
        Punches",2,2:04
UFC 134: Silva vs Okami,Mauricio Rua,Forrest Griffin,Mauricio Rua,1,0,16,3,0,0,0,0,Light Heavyweight,"KO/TKO

      

      
        Punches",1,1:53
UFC 134: Silva vs Okami,Edson Barboza,Ross Pearson,Edson Barboza,1,0,55,60,0,0,0,0,Lightweight,S-DEC,3,5:00
UFC 134: Silva vs Okami,Antonio Rodrigo Nogueira,Brendan Schaub,Antonio Rodrigo Nogueira,1,0,15,11,0,0,0,0,Heavyweight,"KO/TKO

      

      
        Punches",1,3:09
UFC 134: Silva vs Okami,Stanislav Nedkov,Luiz Cane,Stanislav Nedkov,1,0,29,15,0,0,0,0,Light Heavyweight,"KO/TKO

      

      
        Punches",1,4:13
UFC 134: Silva vs Okami,Thiago Tavares,Spencer Fisher,Thiago Tavares,0,0,10,3,3,0,0,0,Lightweight,"KO/TKO

      

      
        Punches",2,2:51
UFC 134: Silva vs Okami,Rousimar Palhares,Dan Miller,Rousimar Palhares,1,1,67,42,2,0,0,0,Middleweight,U-DEC,3,5:00
UFC 134: Silva vs Okami,Paulo Thiago,David Mitchell,Paulo Thiago,0,0,19,23,6,0,1,0,Welterweight,U-DEC,3,5:00
UFC 134: Silva vs Okami,Raphael Assuncao,Johnny Eduardo,Raphael Assuncao,0,0,53,28,3,0,0,1,Bantamweight,U-DEC,3,5:00
UFC 134: Silva vs Okami,Erick Silva,Luis Ramos,Erick Silva,1,0,4,4,0,0,0,0,Welterweight,"KO/TKO

      

      
        Punch",1,0:40
UFC 134: Silva vs Okami,Iuri Alcantara,Felipe Arantes,Iuri Alcantara,0,0,22,29,6,0,0,0,Featherweight,U-DEC,3,5:00
UFC 134: Silva vs Okami,Yves Jabouin,Ian Loveland,Yves Jabouin,0,0,37,33,2,3,0,1,Bantamweight,S-DEC,3,5:00
UFC Live: Hardy vs Lytle,Chris Lytle,Dan Hardy,Chris Lytle,0,0,127,61,0,1,1,0,Welterweight,"SUB

      

      
        Guillotine Choke",3,4:16
UFC Live: Hardy vs Lytle,Benson Henderson,Jim Miller,Benson Henderson,0,0,65,14,7,0,2,6,Lightweight,U-DEC,3,5:00
UFC Live: Hardy vs Lytle,Donald Cerrone,Charles Oliveira,Donald Cerrone,0,0,30,10,0,0,0,0,Lightweight,"KO/TKO

      

      
        Punches",1,3:01
UFC Live: Hardy vs Lytle,Duane Ludwig,Amir Sadollah,Duane Ludwig,0,0,123,95,1,0,0,0,Welterweight,U-DEC,3,5:00
UFC Live: Hardy vs Lytle,Jared Hamman,CB Dollaway,Jared Hamman,0,0,53,19,0,3,0,1,Middleweight,"KO/TKO

      

      
        Punches",2,3:38
UFC Live: Hardy vs Lytle,Joseph Benavidez,Eddie Wineland,Joseph Benavidez,0,0,66,24,0,0,0,0,Bantamweight,U-DEC,3,5:00
UFC Live: Hardy vs Lytle,Ed Herman,Kyle Noke,Ed Herman,0,0,2,12,1,1,3,0,Middleweight,"SUB

      

      
        Heel Hook",1,4:15
UFC Live: Hardy vs Lytle,Ronny Markes,Karlos Vemola,Ronny Markes,0,0,40,8,6,0,0,1,Light Heavyweight,U-DEC,3,5:00
UFC Live: Hardy vs Lytle,Jimy Hettes,Alex Caceres,Jimy Hettes,0,0,2,13,5,0,2,0,Featherweight,"SUB

      

      
        Rear Naked Choke",2,3:12
UFC Live: Hardy vs Lytle,Cole Miller,TJ O'Brien,Cole Miller,1,0,32,28,0,0,2,0,Lightweight,"SUB

      

      
        Guillotine Choke",2,2:38
UFC Live: Hardy vs Lytle,Jacob Volkmann,Danny Castillo,Jacob Volkmann,0,0,6,22,3,1,6,0,Lightweight,U-DEC,3,5:00
UFC Live: Hardy vs Lytle,Edwin Figueroa,Jason Reinhardt,Edwin Figueroa,0,0,23,1,0,1,1,0,Bantamweight,"KO/TKO

      

      
        Punches",2,0:50
UFC 133: Evans vs Ortiz 2,Rashad Evans,Tito Ortiz,Rashad Evans,0,0,48,5,1,1,0,1,Light Heavyweight,"KO/TKO

      

      
        Knee",2,4:48
UFC 133: Evans vs Ortiz 2,Vitor Belfort,Yoshihiro Akiyama,Vitor Belfort,2,0,12,1,0,0,0,0,Middleweight,"KO/TKO

      

      
        Punches",1,1:52
UFC 133: Evans vs Ortiz 2,Brian Ebersole,Dennis Hallman,Brian Ebersole,0,0,19,0,0,1,0,1,Welterweight,"KO/TKO

      

      
        Elbows",1,4:28
UFC 133: Evans vs Ortiz 2,Constantinos Philippou,Jorge Rivera,Constantinos Philippou,1,0,35,25,2,1,1,0,Middleweight,S-DEC,3,5:00
UFC 133: Evans vs Ortiz 2,Rory MacDonald,Mike Pyle,Rory MacDonald,0,0,24,3,0,2,2,0,Welterweight,"KO/TKO

      

      
        Punches",1,3:54
UFC 133: Evans vs Ortiz 2,Alexander Gustafsson,Matt Hamill,Alexander Gustafsson,1,0,37,13,0,0,0,0,Light Heavyweight,"KO/TKO

      

      
        Punches",2,3:34
UFC 133: Evans vs Ortiz 2,Chad Mendes,Rani Yahya,Chad Mendes,0,0,35,15,5,0,0,0,Featherweight,U-DEC,3,5:00
UFC 133: Evans vs Ortiz 2,Ivan Menjivar,Nick Pace,Ivan Menjivar,0,0,61,31,0,2,0,1,Bantamweight,U-DEC,3,5:00
UFC 133: Evans vs Ortiz 2,Johny Hendricks,Mike Pierce,Johny Hendricks,0,0,54,37,1,1,0,0,Welterweight,S-DEC,3,5:00
UFC 133: Evans vs Ortiz 2,Mike Brown,Nam Phan,Mike Brown,0,0,60,38,5,0,0,0,Featherweight,U-DEC,3,5:00
UFC 133: Evans vs Ortiz 2,Rafael Natal,Paul Bradley,Rafael Natal,0,0,43,13,0,3,0,0,Middleweight,U-DEC,3,5:00
UFC 132: Cruz vs Faber,Dominick Cruz,Urijah Faber,Dominick Cruz,0,0,90,50,4,1,0,0,Bantamweight,U-DEC,5,5:00
UFC 132: Cruz vs Faber,Chris Leben,Wanderlei Silva,Chris Leben,1,0,9,3,0,0,0,0,Middleweight,"KO/TKO

      

      
        Punches",1,0:27
UFC 132: Cruz vs Faber,Dennis Siver,Matt Wiman,Dennis Siver,0,0,31,26,1,5,0,2,Lightweight,U-DEC,3,5:00
UFC 132: Cruz vs Faber,Tito Ortiz,Ryan Bader,Tito Ortiz,1,0,6,4,0,0,1,0,Light Heavyweight,"SUB

      

      
        Guillotine Choke",1,1:56
UFC 132: Cruz vs Faber,Carlos Condit,Dong Hyun Kim,Carlos Condit,1,0,8,1,0,1,1,0,Welterweight,"KO/TKO

      

      
        Flying Knee",1,2:58
UFC 132: Cruz vs Faber,Melvin Guillard,Shane Roller,Melvin Guillard,2,0,17,1,0,0,0,0,Lightweight,"KO/TKO

      

      
        Punch",1,2:12
UFC 132: Cruz vs Faber,Rafael Dos Anjos,George Sotiropoulos,Rafael Dos Anjos,1,0,2,2,0,0,0,0,Lightweight,"KO/TKO

      

      
        Punch",1,0:59
UFC 132: Cruz vs Faber,Brian Bowles,Takeya Mizugaki,Brian Bowles,0,0,29,14,1,0,0,0,Bantamweight,U-DEC,3,5:00
UFC 132: Cruz vs Faber,Aaron Simpson,Brad Tavares,Aaron Simpson,0,0,43,13,2,1,2,0,Middleweight,U-DEC,3,5:00
UFC 132: Cruz vs Faber,Anthony Njokuani,Andre Winner,Anthony Njokuani,0,0,116,15,2,0,0,0,Lightweight,U-DEC,3,5:00
UFC 132: Cruz vs Faber,Jeff Hougland,Donny Walker,Jeff Hougland,0,0,61,31,1,0,4,2,Bantamweight,U-DEC,3,5:00
UFC Live: Kongo vs Barry,Cheick Kongo,Pat Barry,Cheick Kongo,1,2,10,8,0,0,0,0,Heavyweight,"KO/TKO

      

      
        Punch",1,2:39
UFC Live: Kongo vs Barry,Charlie Brenneman,Rick Story,Charlie Brenneman,0,0,11,17,5,2,0,4,Welterweight,U-DEC,3,5:00
UFC Live: Kongo vs Barry,Matt Brown,John Howard,Matt Brown,0,0,38,20,3,5,3,0,Welterweight,U-DEC,3,5:00
UFC Live: Kongo vs Barry,Matt Mitrione,Christian Morecraft,Matt Mitrione,3,0,37,17,0,2,0,0,Heavyweight,"KO/TKO

      

      
        Punches",2,4:28
UFC Live: Kongo vs Barry,Tyson Griffin,Manvel Gamburyan,Tyson Griffin,0,0,67,32,0,2,0,0,Featherweight,U-DEC,3,5:00
UFC Live: Kongo vs Barry,Javier Vazquez,Joe Stevenson,Javier Vazquez,0,0,62,27,3,0,1,1,Featherweight,U-DEC,3,5:00
UFC Live: Kongo vs Barry,Joe Lauzon,Curt Warburton,Joe Lauzon,1,0,12,5,0,0,1,0,Lightweight,"SUB

      

      
        Kimura",1,1:58
UFC Live: Kongo vs Barry,Rich Attonito,Daniel Roberts,Rich Attonito,1,0,66,23,1,1,0,1,Welterweight,U-DEC,3,5:00
UFC Live: Kongo vs Barry,Nik Lentz,Charles Oliveira,Draw,0,1,14,31,2,1,2,3,Lightweight,Overturned,2,1:48
UFC Live: Kongo vs Barry,Ricardo Lamas,Matt Grice,Ricardo Lamas,1,0,16,6,1,0,0,0,Featherweight,"KO/TKO

      

      
        Punches",1,4:41
UFC Live: Kongo vs Barry,Michael Johnson,Edward Faaloloto,Michael Johnson,1,0,27,17,1,0,0,0,Lightweight,"KO/TKO

      

      
        Punches",1,4:42
UFC 131: Dos Santos vs Carwin,Junior Dos Santos,Shane Carwin,Junior Dos Santos,1,0,88,20,2,1,0,0,Heavyweight,U-DEC,3,5:00
UFC 131: Dos Santos vs Carwin,Kenny Florian,Diego Nunes,Kenny Florian,0,1,42,31,4,2,1,0,Featherweight,U-DEC,3,5:00
UFC 131: Dos Santos vs Carwin,Mark Munoz,Demian Maia,Mark Munoz,0,0,44,32,3,0,1,2,Middleweight,U-DEC,3,5:00
UFC 131: Dos Santos vs Carwin,Dave Herman,Jon Olav Einemo,Dave Herman,1,0,55,34,1,1,0,0,Heavyweight,"KO/TKO

      

      
        Punches",2,3:19
UFC 131: Dos Santos vs Carwin,Donald Cerrone,Vagner Rocha,Donald Cerrone,0,0,86,46,0,1,0,0,Lightweight,U-DEC,3,5:00
UFC 131: Dos Santos vs Carwin,Sam Stout,Yves Edwards,Sam Stout,1,0,13,14,0,1,0,0,Lightweight,"KO/TKO

      

      
        Punch",1,3:52
UFC 131: Dos Santos vs Carwin,Chris Weidman,Jesse Bongfeldt,Chris Weidman,0,0,7,5,1,0,1,0,Middleweight,"SUB

      

      
        Guillotine Choke",1,4:54
UFC 131: Dos Santos vs Carwin,Krzysztof Soszynski,Mike Massenzio,Krzysztof Soszynski,0,0,66,17,0,2,0,0,Light Heavyweight,U-DEC,3,5:00
UFC 131: Dos Santos vs Carwin,Nick Ring,James Head,Nick Ring,0,1,58,30,5,0,1,0,Middleweight,"SUB

      

      
        Rear Naked Choke",3,3:33
UFC 131: Dos Santos vs Carwin,Dustin Poirier,Jason Young,Dustin Poirier,0,0,77,57,5,0,0,0,Featherweight,U-DEC,3,5:00
UFC 131: Dos Santos vs Carwin,Joey Beltran,Aaron Rosa,Joey Beltran,0,0,88,73,1,0,0,0,Heavyweight,"KO/TKO

      

      
        Punches",3,1:26
UFC 131: Dos Santos vs Carwin,Darren Elkins,Michihiro Omigawa,Darren Elkins,0,0,78,65,1,1,0,0,Featherweight,U-DEC,3,5:00
The Ultimate Fighter: Team Lesnar vs Team dos Santos Finale,Tony Ferguson,Ramsey Nijem,Tony Ferguson,1,0,21,12,2,0,0,0,Welterweight,"KO/TKO

      

      
        Punches",1,3:54
The Ultimate Fighter: Team Lesnar vs Team dos Santos Finale,Clay Guida,Anthony Pettis,Clay Guida,0,0,19,14,5,0,0,1,Lightweight,U-DEC,3,5:00
The Ultimate Fighter: Team Lesnar vs Team dos Santos Finale,Ed Herman,Tim Credeur,Ed Herman,1,0,11,11,0,0,0,0,Middleweight,"KO/TKO

      

      
        Punch",1,0:48
The Ultimate Fighter: Team Lesnar vs Team dos Santos Finale,Kyle Kingsbury,Fabio Maldonado,Kyle Kingsbury,0,0,95,78,5,2,0,2,Light Heavyweight,U-DEC,3,5:00
The Ultimate Fighter: Team Lesnar vs Team dos Santos Finale,Chris Cope,Chuck O'Neil,Chris Cope,0,0,66,47,0,0,0,0,Welterweight,U-DEC,3,5:00
The Ultimate Fighter: Team Lesnar vs Team dos Santos Finale,Jeremy Stephens,Danny Downes,Jeremy Stephens,0,0,55,32,6,0,3,1,Lightweight,U-DEC,3,5:00
The Ultimate Fighter: Team Lesnar vs Team dos Santos Finale,George Roop,Josh Grispi,George Roop,1,0,91,11,0,4,0,0,Featherweight,"KO/TKO

      

      
        Punch",3,3:14
The Ultimate Fighter: Team Lesnar vs Team dos Santos Finale,Shamar Bailey,Ryan McGillivray,Shamar Bailey,0,0,33,19,5,0,0,0,Welterweight,U-DEC,3,5:00
The Ultimate Fighter: Team Lesnar vs Team dos Santos Finale,Clay Harvison,Justin Edwards,Clay Harvison,0,0,57,42,1,7,2,0,Welterweight,S-DEC,3,5:00
The Ultimate Fighter: Team Lesnar vs Team dos Santos Finale,Scott Jorgensen,Ken Stone,Scott Jorgensen,0,0,15,18,1,0,0,0,Bantamweight,"KO/TKO

      

      
        Punch",1,4:01
The Ultimate Fighter: Team Lesnar vs Team dos Santos Finale,Reuben Duran,Francisco Rivera,Reuben Duran,0,0,42,22,2,0,2,3,Bantamweight,"SUB

      

      
        Rear Naked Choke",3,1:57
UFC 130: Rampage vs Hamill,Quinton Jackson,Matt Hamill,Quinton Jackson,0,0,55,32,0,0,0,0,Light Heavyweight,U-DEC,3,5:00
UFC 130: Rampage vs Hamill,Frank Mir,Roy Nelson,Frank Mir,0,0,46,21,6,0,0,0,Heavyweight,U-DEC,3,5:00
UFC 130: Rampage vs Hamill,Travis Browne,Stefan Struve,Travis Browne,1,0,17,10,1,0,0,2,Heavyweight,"KO/TKO

      

      
        Punch",1,4:11
UFC 130: Rampage vs Hamill,Rick Story,Thiago Alves,Rick Story,0,0,62,41,4,1,0,0,Welterweight,U-DEC,3,5:00
UFC 130: Rampage vs Hamill,Brian Stann,Jorge Santiago,Brian Stann,2,0,47,14,0,0,0,0,Middleweight,"KO/TKO

      

      
        Punch",2,4:29
UFC 130: Rampage vs Hamill,Demetrious Johnson,Miguel Torres,Demetrious Johnson,0,0,13,10,5,0,0,3,Bantamweight,U-DEC,3,5:00
UFC 130: Rampage vs Hamill,Tim Boetsch,Kendall Grove,Tim Boetsch,0,0,17,20,7,1,0,0,Middleweight,U-DEC,3,5:00
UFC 130: Rampage vs Hamill,Gleison Tibau,Rafaello Oliveira,Gleison Tibau,1,0,19,12,3,0,2,0,Lightweight,"SUB

      

      
        Rear Naked Choke",2,3:28
UFC 130: Rampage vs Hamill,Michael McDonald,Chris Cariaso,Michael McDonald,0,0,32,44,1,1,0,0,Bantamweight,S-DEC,3,5:00
UFC 130: Rampage vs Hamill,Renan Barao,Cole Escovedo,Renan Barao,0,0,46,29,6,0,0,0,Bantamweight,U-DEC,3,5:00
UFC 129: St-Pierre vs Shields,Georges St-Pierre,Jake Shields,Georges St-Pierre,0,0,85,78,2,0,0,0,Welterweight,U-DEC,5,5:00
UFC 129: St-Pierre vs Shields,Jose Aldo,Mark Hominick,Jose Aldo,1,0,94,71,5,1,1,0,Featherweight,U-DEC,5,5:00
UFC 129: St-Pierre vs Shields,Lyoto Machida,Randy Couture,Lyoto Machida,1,0,15,5,0,0,0,0,Light Heavyweight,"KO/TKO

      

      
        Kick",2,1:05
UFC 129: St-Pierre vs Shields,Vladimir Matyushenko,Jason Brilz,Vladimir Matyushenko,1,0,8,1,0,0,0,0,Light Heavyweight,"KO/TKO

      

      
        Punch",1,0:20
UFC 129: St-Pierre vs Shields,Benson Henderson,Mark Bocek,Benson Henderson,0,0,56,11,3,4,0,2,Lightweight,U-DEC,3,5:00
UFC 129: St-Pierre vs Shields,Rory MacDonald,Nate Diaz,Rory MacDonald,0,0,42,26,7,0,0,0,Welterweight,U-DEC,3,5:00
UFC 129: St-Pierre vs Shields,Jake Ellenberger,Sean Pierson,Jake Ellenberger,1,0,9,3,1,0,0,0,Welterweight,"KO/TKO

      

      
        Punch",1,2:42
UFC 129: St-Pierre vs Shields,Claude Patrick,Daniel Roberts,Claude Patrick,0,0,29,6,4,1,1,1,Welterweight,U-DEC,3,5:00
UFC 129: St-Pierre vs Shields,Ivan Menjivar,Charlie Valencia,Ivan Menjivar,1,0,8,5,0,0,0,0,Bantamweight,"KO/TKO

      

      
        Elbow",1,1:30
UFC 129: St-Pierre vs Shields,Jason MacDonald,Ryan Jensen,Jason MacDonald,0,0,0,0,0,0,1,1,Middleweight,"SUB

      

      
        Triangle Choke",1,1:37
UFC 129: St-Pierre vs Shields,John Makdessi,Kyle Watson,John Makdessi,1,0,50,25,0,0,0,0,Lightweight,"KO/TKO

      

      
        Spinning Back Fist",3,1:27
UFC 129: St-Pierre vs Shields,Pablo Garza,Yves Jabouin,Pablo Garza,0,0,26,16,0,0,1,0,Featherweight,"SUB

      

      
        Triangle Choke",1,4:31
UFC Fight Night: Nogueira vs Davis,Phil Davis,Rogerio Nogueira,Phil Davis,0,0,42,8,4,0,0,0,Light Heavyweight,U-DEC,3,5:00
UFC Fight Night: Nogueira vs Davis,Anthony Johnson,Dan Hardy,Anthony Johnson,1,0,20,2,4,0,2,3,Welterweight,U-DEC,3,5:00
UFC Fight Night: Nogueira vs Davis,Amir Sadollah,DaMarques Johnson,Amir Sadollah,0,0,62,27,2,2,0,0,Welterweight,"KO/TKO

      

      
        Elbows",2,3:27
UFC Fight Night: Nogueira vs Davis,Chan Sung Jung,Leonard Garcia,Chan Sung Jung,0,0,30,15,1,0,1,0,Featherweight,"SUB

      

      
        Twister",2,4:59
UFC Fight Night: Nogueira vs Davis,Mike Russow,Jon Madsen,Mike Russow,0,0,14,27,3,0,0,0,Heavyweight,KO/TKO,2,5:00
UFC Fight Night: Nogueira vs Davis,Mackens Semerzier,Alex Caceres,Mackens Semerzier,0,0,9,2,3,0,1,0,Featherweight,"SUB

      

      
        Rear Naked Choke",1,3:18
UFC Fight Night: Nogueira vs Davis,John Hathaway,Kris McCray,John Hathaway,0,0,43,48,3,3,4,0,Welterweight,S-DEC,3,5:00
UFC Fight Night: Nogueira vs Davis,Michael McDonald,Edwin Figueroa,Michael McDonald,0,0,51,45,5,0,3,0,Bantamweight,U-DEC,3,5:00
UFC Fight Night: Nogueira vs Davis,Christian Morecraft,Sean McCorkle,Christian Morecraft,0,0,22,8,1,1,2,0,Heavyweight,"SUB

      

      
        Guillotine Choke",2,4:10
UFC Fight Night: Nogueira vs Davis,Johny Hendricks,TJ Waldburger,Johny Hendricks,1,0,7,3,0,0,0,0,Welterweight,"KO/TKO

      

      
        Punch",1,1:35
UFC Fight Night: Nogueira vs Davis,Aaron Simpson,Mario Miranda,Aaron Simpson,0,0,59,14,10,0,0,0,Middleweight,U-DEC,3,5:00
UFC Fight Night: Nogueira vs Davis,Nik Lentz,Waylon Lowe,Nik Lentz,0,0,51,46,0,4,1,1,Lightweight,"SUB

      

      
        Guillotine Choke",3,2:24
UFC 128: Shogun vs Jones,Jon Jones,Mauricio Rua,Jon Jones,1,0,75,9,3,0,0,0,Light Heavyweight,"KO/TKO

      

      
        Knee",3,2:37
UFC 128: Shogun vs Jones,Urijah Faber,Eddie Wineland,Urijah Faber,0,0,49,11,2,1,0,0,Bantamweight,U-DEC,3,5:00
UFC 128: Shogun vs Jones,Jim Miller,Kamal Shalorus,Jim Miller,1,0,43,26,1,1,2,0,Lightweight,"KO/TKO

      

      
        Knee",3,2:15
UFC 128: Shogun vs Jones,Nate Marquardt,Dan Miller,Nate Marquardt,0,0,47,10,3,2,0,2,Middleweight,U-DEC,3,5:00
UFC 128: Shogun vs Jones,Brendan Schaub,Mirko Filipovic,Brendan Schaub,1,0,40,21,4,0,0,0,Heavyweight,"KO/TKO

      

      
        Punch",3,3:44
UFC 128: Shogun vs Jones,Luiz Cane,Eliot Marshall,Luiz Cane,1,0,29,2,0,0,0,0,Light Heavyweight,"KO/TKO

      

      
        Punches",1,2:15
UFC 128: Shogun vs Jones,Edson Barboza,Anthony Njokuani,Edson Barboza,0,0,46,72,2,1,0,0,Lightweight,U-DEC,3,5:00
UFC 128: Shogun vs Jones,Mike Pyle,Ricardo Almeida,Mike Pyle,0,0,36,48,1,1,1,0,Welterweight,U-DEC,3,5:00
UFC 128: Shogun vs Jones,Gleison Tibau,Kurt Pellegrino,Gleison Tibau,0,0,44,47,2,1,0,0,Lightweight,S-DEC,3,5:00
UFC 128: Shogun vs Jones,Joseph Benavidez,Ian Loveland,Joseph Benavidez,0,0,48,45,5,0,0,0,Bantamweight,U-DEC,3,5:00
UFC 128: Shogun vs Jones,Nick Catone,Constantinos Philippou,Nick Catone,0,0,31,23,3,0,0,0,Catch Weight,U-DEC,3,5:00
UFC 128: Shogun vs Jones,Erik Koch,Raphael Assuncao,Erik Koch,1,0,4,9,0,0,0,0,Featherweight,"KO/TKO

      

      
        Punch",1,2:32
UFC Live: Sanchez vs Kampmann,Diego Sanchez,Martin Kampmann,Diego Sanchez,0,1,51,77,1,0,0,0,Welterweight,U-DEC,3,5:00
UFC Live: Sanchez vs Kampmann,Mark Munoz,CB Dollaway,Mark Munoz,1,0,4,2,0,1,0,0,Middleweight,"KO/TKO

      

      
        Punch",1,0:54
UFC Live: Sanchez vs Kampmann,Chris Weidman,Alessio Sakara,Chris Weidman,0,0,45,27,5,0,0,0,Middleweight,U-DEC,3,5:00
UFC Live: Sanchez vs Kampmann,Brian Bowles,Damacio Page,Brian Bowles,0,0,19,17,1,0,1,0,Bantamweight,"SUB

      

      
        Guillotine Choke",1,3:30
UFC Live: Sanchez vs Kampmann,Cyrille Diabate,Steve Cantwell,Cyrille Diabate,1,0,146,28,1,1,0,0,Light Heavyweight,U-DEC,3,5:00
UFC Live: Sanchez vs Kampmann,Danny Castillo,Joe Stevenson,Danny Castillo,0,0,55,12,5,2,0,4,Lightweight,U-DEC,3,5:00
UFC Live: Sanchez vs Kampmann,Shane Roller,Thiago Tavares,Shane Roller,1,0,26,22,0,1,0,0,Lightweight,"KO/TKO

      

      
        Punch",2,1:28
UFC Live: Sanchez vs Kampmann,Takeya Mizugaki,Reuben Duran,Takeya Mizugaki,0,0,43,67,4,0,0,0,Bantamweight,S-DEC,3,5:00
UFC Live: Sanchez vs Kampmann,Dongi Yang,Rob Kimmons,Dongi Yang,1,0,57,1,1,1,2,0,Middleweight,"KO/TKO

      

      
        Punches",2,4:47
UFC Live: Sanchez vs Kampmann,Rousimar Palhares,David Branch,Rousimar Palhares,0,0,2,6,0,1,3,0,Middleweight,"SUB

      

      
        Kneebar",2,1:44
UFC Live: Sanchez vs Kampmann,Igor Pokrajac,Todd Brown,Igor Pokrajac,1,0,17,15,0,0,0,0,Light Heavyweight,KO/TKO,1,5:00
UFC 127: Penn vs Fitch,BJ Penn,Jon Fitch,Draw,0,0,12,47,2,4,1,0,Welterweight,M-DEC,3,5:00
UFC 127: Penn vs Fitch,Michael Bisping,Jorge Rivera,Michael Bisping,1,0,50,8,3,0,0,0,Middleweight,"KO/TKO

      

      
        Punches",2,1:54
UFC 127: Penn vs Fitch,Dennis Siver,George Sotiropoulos,Dennis Siver,2,0,74,38,0,0,0,0,Lightweight,U-DEC,3,5:00
UFC 127: Penn vs Fitch,Brian Ebersole,Chris Lytle,Brian Ebersole,1,0,32,24,4,0,1,5,Welterweight,U-DEC,3,5:00
UFC 127: Penn vs Fitch,Kyle Noke,Chris Camozzi,Kyle Noke,0,0,4,4,1,0,1,0,Middleweight,"SUB

      

      
        Rear Naked Choke",1,1:35
UFC 127: Penn vs Fitch,Ross Pearson,Spencer Fisher,Ross Pearson,0,0,59,38,3,1,0,0,Lightweight,U-DEC,3,5:00
UFC 127: Penn vs Fitch,Alexander Gustafsson,James Te Huna,Alexander Gustafsson,0,0,4,6,1,1,2,0,Light Heavyweight,"SUB

      

      
        Rear Naked Choke",1,4:27
UFC 127: Penn vs Fitch,Nick Ring,Riki Fukuda,Nick Ring,0,0,41,28,0,6,0,0,Middleweight,U-DEC,3,5:00
UFC 127: Penn vs Fitch,Anthony Perosh,Tom Blackledge,Anthony Perosh,0,0,7,8,1,0,1,0,Light Heavyweight,"SUB

      

      
        Rear Naked Choke",1,2:45
